"","TRANSMITTER","DETECTEDID","DATETIME","X","Y","D","LAT","LON","n","HPE","HPEm","TEMP","DEPTH","ACCEL","DRX","URX","SDx","SDy","DATETIME_formatted"
"102","Jonah35","A69-1602-17084","7/3/2019 2:30",1037.75,930.73,6.4,43.067295,-70.708611,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 02:30:00
"103","Jonah35","A69-1602-17084","7/3/2019 2:37",1038.51,930.7,6.4,43.067295,-70.708601,9,3.1,NA,NA,NA,NA,"S01 S03 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 02:37:00
"104","Jonah35","A69-1602-17084","7/3/2019 2:43",1039.8,930.1,6.4,43.06729,-70.708585,9,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S12 S14","S01 S09 S10 S11 S12 S14",4.402625536,16.52141732,2019-07-03 02:43:00
"105","Jonah35","A69-1602-17084","7/3/2019 2:46",1040.4,927.89,6.4,43.06727,-70.708578,7,6.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",6.060568074,19.76031318,2019-07-03 02:46:00
"106","Jonah35","A69-1602-17084","7/3/2019 2:49",1037.33,930.32,6.4,43.067292,-70.708616,9,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 02:49:00
"107","Jonah35","A69-1602-17084","7/3/2019 2:51",1038.43,929.99,6.4,43.067289,-70.708602,9,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 02:51:00
"108","Jonah35","A69-1602-17084","7/3/2019 2:57",1039.42,928.88,6.4,43.067279,-70.70859,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 02:57:00
"109","Jonah35","A69-1602-17084","7/3/2019 3:00",1038.35,929.55,6.4,43.067285,-70.708603,9,3.1,NA,NA,NA,NA,"S01 S03 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:00:00
"110","Jonah35","A69-1602-17084","7/3/2019 3:05",1037.46,929.53,6.4,43.067285,-70.708614,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:05:00
"111","Jonah35","A69-1602-17084","7/3/2019 3:08",1038.11,930.47,6.4,43.067293,-70.708606,9,3.1,NA,NA,NA,NA,"S03 S05 S08 S09 S10 S11 S13 S14","S05 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:08:00
"112","Jonah35","A69-1602-17084","7/3/2019 3:11",1037.09,929.35,6.4,43.067283,-70.708619,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:11:00
"113","Jonah35","A69-1602-17084","7/3/2019 3:15",1038.57,929.54,6.4,43.067285,-70.708601,9,2.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 03:15:00
"114","Jonah35","A69-1602-17084","7/3/2019 3:18",1038.41,930.07,6.4,43.06729,-70.708602,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:18:00
"115","Jonah35","A69-1602-17084","7/3/2019 3:20",1037.71,929.54,6.4,43.067285,-70.708611,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:20:00
"116","Jonah35","A69-1602-17084","7/3/2019 3:27",1037.84,929.81,6.4,43.067287,-70.708609,9,2.9,NA,NA,NA,NA,"S01 S03 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 03:27:00
"117","Jonah35","A69-1602-17084","7/3/2019 3:30",1038.27,928.84,6.4,43.067278,-70.708604,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:30:00
"118","Jonah35","A69-1602-17084","7/3/2019 3:35",1038.21,929.44,6.4,43.067284,-70.708605,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:35:00
"119","Jonah35","A69-1602-17084","7/3/2019 3:37",1038.31,929.53,6.4,43.067285,-70.708604,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:37:00
"120","Jonah35","A69-1602-17084","7/3/2019 3:39",1038.51,929.43,6.4,43.067284,-70.708601,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:39:00
"121","Jonah35","A69-1602-17084","7/3/2019 3:48",1038.86,928.49,6.4,43.067275,-70.708597,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:48:00
"122","Jonah35","A69-1602-17084","7/3/2019 3:51",1039.95,929.81,6.4,43.067287,-70.708584,9,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:51:00
"123","Jonah35","A69-1602-17084","7/3/2019 3:54",1039.22,929.93,6.4,43.067288,-70.708592,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 03:54:00
"124","Jonah35","A69-1602-17084","7/3/2019 3:57",1038.27,929.8,6.4,43.067287,-70.708604,10,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 03:57:00
"125","Jonah35","A69-1602-17084","7/3/2019 3:59",1038.74,930.23,6.4,43.067291,-70.708598,9,2.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 03:59:00
"126","Jonah35","A69-1602-17084","7/3/2019 4:05",1039.39,929.5,6.4,43.067284,-70.70859,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 04:05:00
"127","Jonah35","A69-1602-17084","7/3/2019 4:09",1039.11,930.37,6.4,43.067292,-70.708594,12,2.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13","S01 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-03 04:09:00
"128","Jonah35","A69-1602-17084","7/3/2019 4:12",1039.43,927.65,6.4,43.067268,-70.70859,10,4.3,NA,NA,NA,NA,"S08 S09 S10 S11 S13 S14","S08 S09 S10 S11 S13 S14",3.34333392,12.32610668,2019-07-03 04:12:00
"129","Jonah35","A69-1602-17084","7/3/2019 4:17",1039.72,927.65,6.4,43.067268,-70.708586,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 04:17:00
"130","Jonah35","A69-1602-17084","7/3/2019 4:19",1038.33,929.97,6.4,43.067289,-70.708603,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 04:19:00
"131","Jonah35","A69-1602-17084","7/3/2019 4:24",1039.71,929.93,6.4,43.067288,-70.708586,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 04:24:00
"132","Jonah35","A69-1602-17084","7/3/2019 4:27",1038.96,930.69,6.4,43.067295,-70.708596,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 04:27:00
"133","Jonah35","A69-1602-17084","7/3/2019 4:30",1041.4,925.09,6.4,43.067245,-70.708566,7,6.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",6.060568074,19.76031318,2019-07-03 04:30:00
"134","Jonah35","A69-1602-17084","7/3/2019 4:39",1040.33,923.2,6.4,43.067228,-70.708579,7,6.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",6.060568074,19.76031318,2019-07-03 04:39:00
"135","Jonah35","A69-1602-17084","7/3/2019 4:43",1039.02,931.21,6.4,43.0673,-70.708595,14,3.5,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S12 S13 S14","S01 S02 S09 S12 S13 S14",4.402625536,16.52141732,2019-07-03 04:43:00
"136","Jonah35","A69-1602-17084","7/3/2019 4:46",1037.05,935.66,6.4,43.06734,-70.708619,7,7.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",4.345514993,9.541941744,2019-07-03 04:46:00
"137","Jonah35","A69-1602-17084","7/3/2019 4:49",1039.02,932.26,6.4,43.067309,-70.708595,7,7.4,NA,NA,NA,NA,"S01 S03 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",4.345514993,9.541941744,2019-07-03 04:49:00
"138","Jonah35","A69-1602-17084","7/3/2019 4:55",1036.63,930.5,6.4,43.067293,-70.708624,9,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S12 S14","S01 S09 S10 S11 S12 S14",4.402625536,16.52141732,2019-07-03 04:55:00
"139","Jonah35","A69-1602-17084","7/3/2019 4:57",1039.87,930,6.4,43.067289,-70.708585,7,7.2,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",4.345514993,9.541941744,2019-07-03 04:57:00
"140","Jonah35","A69-1602-17084","7/3/2019 5:00",1040.14,930.14,6.4,43.06729,-70.708581,7,7.2,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S12 S13 S14","S09 S10 S11 S12 S13 S14",4.345514993,9.541941744,2019-07-03 05:00:00
"141","Jonah35","A69-1602-17084","7/3/2019 5:04",1039.03,930.63,6.4,43.067295,-70.708595,9,2.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 05:04:00
"142","Jonah35","A69-1602-17084","7/3/2019 5:15",1037.29,929.89,6.4,43.067288,-70.708616,13,2.8,NA,NA,NA,NA,"S02 S05 S08 S09 S10 S11 S14","S02 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 05:15:00
"143","Jonah35","A69-1602-17084","7/3/2019 5:17",1036.26,928.28,6.4,43.067273,-70.708629,13,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 05:17:00
"144","Jonah35","A69-1602-17084","7/3/2019 5:19",1038.37,929.22,6.4,43.067282,-70.708603,14,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11 S14","S01 S02 S05 S09 S11 S14",2.024732046,6.455419845,2019-07-03 05:19:00
"145","Jonah35","A69-1602-17084","7/3/2019 5:29",1041.53,929.9,6.4,43.067288,-70.708564,17,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 05:29:00
"146","Jonah35","A69-1602-17084","7/3/2019 5:32",1037.19,929.67,6.4,43.067286,-70.708617,18,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 05:32:00
"148","Jonah35","A69-1602-17084","7/3/2019 5:36",1038.85,931.11,6.4,43.067299,-70.708597,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 05:36:00
"149","Jonah35","A69-1602-17084","7/3/2019 5:38",1039.53,930.21,6.4,43.067291,-70.708589,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 05:38:00
"150","Jonah35","A69-1602-17084","7/3/2019 5:44",1038.95,930.2,6.4,43.067291,-70.708596,17,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 05:44:00
"151","Jonah35","A69-1602-17084","7/3/2019 5:50",1039.3,928.99,6.4,43.06728,-70.708591,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 05:50:00
"152","Jonah35","A69-1602-17084","7/3/2019 5:53",1039.06,930.48,6.4,43.067293,-70.708594,13,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 05:53:00
"153","Jonah35","A69-1602-17084","7/3/2019 6:00",1038.61,929.93,6.4,43.067288,-70.7086,11,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S11 S14","S01 S05 S08 S09 S11 S14",2.024732046,6.455419845,2019-07-03 06:00:00
"154","Jonah35","A69-1602-17084","7/3/2019 6:03",1038.93,929.44,6.4,43.067284,-70.708596,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 06:03:00
"155","Jonah35","A69-1602-17084","7/3/2019 6:07",1038.4,932.44,6.4,43.067311,-70.708603,14,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S13","S01 S02 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-03 06:07:00
"156","Jonah35","A69-1602-17084","7/3/2019 6:09",1039.34,929.21,6.4,43.067282,-70.708591,13,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 06:09:00
"157","Jonah35","A69-1602-17084","7/3/2019 6:12",1038.61,929.96,6.4,43.067289,-70.7086,13,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 06:12:00
"158","Jonah35","A69-1602-17084","7/3/2019 6:14",1039.49,930.45,6.4,43.067293,-70.708589,13,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 06:14:00
"159","Jonah35","A69-1602-17084","7/3/2019 6:27",1039.08,931.01,6.4,43.067298,-70.708594,13,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 06:27:00
"160","Jonah35","A69-1602-17084","7/3/2019 6:30",1039.45,929.21,6.4,43.067282,-70.70859,17,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 06:30:00
"161","Jonah35","A69-1602-17084","7/3/2019 6:35",1038.96,930.95,6.4,43.067297,-70.708596,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 06:35:00
"162","Jonah35","A69-1602-17084","7/3/2019 6:41",1039.18,929.83,6.4,43.067287,-70.708593,13,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 06:41:00
"163","Jonah35","A69-1602-17084","7/3/2019 6:44",1038.42,930.63,6.4,43.067295,-70.708602,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 06:44:00
"164","Jonah35","A69-1602-17084","7/3/2019 6:46",1039.31,930.53,6.4,43.067294,-70.708591,15,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11 S13 S14","S01 S02 S09 S11 S13 S14",2.024732046,6.455419845,2019-07-03 06:46:00
"165","Jonah35","A69-1602-17084","7/3/2019 6:49",1038.77,931.07,6.4,43.067299,-70.708598,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 06:49:00
"166","Jonah35","A69-1602-17084","7/3/2019 6:51",1037.52,930.77,6.4,43.067296,-70.708613,9,2.9,NA,NA,NA,NA,"S02 S05 S08 S09 S11","S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 06:51:00
"167","Jonah35","A69-1602-17084","7/3/2019 6:54",1038.14,927.41,6.4,43.067266,-70.708606,9,2.9,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 06:54:00
"168","Jonah35","A69-1602-17084","7/3/2019 6:57",1038.5,930.77,6.4,43.067296,-70.708601,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 06:57:00
"169","Jonah35","A69-1602-17084","7/3/2019 7:08",1039.13,930.98,6.4,43.067298,-70.708594,8,2.9,NA,NA,NA,NA,"S01 S05 S08 S09 S11","S01 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 07:08:00
"170","Jonah35","A69-1602-17084","7/3/2019 7:11",1037.01,929.06,6.4,43.06728,-70.70862,4,3.1,NA,NA,NA,NA,"S05 S08 S09 S11","S05 S08 S09 S11",4.402625536,16.52141732,2019-07-03 07:11:00
"171","Jonah35","A69-1602-17084","7/3/2019 7:13",1038.49,929.51,6.4,43.067284,-70.708601,11,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S11 S14","S01 S05 S08 S09 S11 S14",2.024732046,6.455419845,2019-07-03 07:13:00
"172","Jonah35","A69-1602-17084","7/3/2019 7:15",1039.09,929.8,6.4,43.067287,-70.708594,13,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 07:15:00
"173","Jonah35","A69-1602-17084","7/3/2019 7:17",1038.66,927.7,6.4,43.067268,-70.708599,12,3.2,NA,NA,NA,NA,"S02 S08 S09 S10 S11 S14","S02 S08 S09 S10 S11 S14",4.402625536,16.52141732,2019-07-03 07:17:00
"174","Jonah35","A69-1602-17084","7/3/2019 7:25",1037.16,929.41,6.4,43.067284,-70.708618,18,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 07:25:00
"175","Jonah35","A69-1602-17084","7/3/2019 7:33",1038.88,929.96,6.4,43.067289,-70.708597,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 07:33:00
"176","Jonah35","A69-1602-17084","7/3/2019 7:35",1037.56,929.9,6.4,43.067288,-70.708613,18,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 07:35:00
"177","Jonah35","A69-1602-17084","7/3/2019 7:38",1037.3,930.61,6.4,43.067294,-70.708616,3,7.7,NA,NA,NA,NA,"S01 S02 S08 S09 S14","S01 S02 S08 S09 S14",4.345514993,9.541941744,2019-07-03 07:38:00
"178","Jonah35","A69-1602-17084","7/3/2019 7:41",1038.78,930.46,6.4,43.067293,-70.708598,18,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 07:41:00
"179","Jonah35","A69-1602-17084","7/3/2019 7:43",1038.61,930.03,6.4,43.067289,-70.7086,13,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 07:43:00
"180","Jonah35","A69-1602-17084","7/3/2019 7:46",1038.79,930.11,6.4,43.06729,-70.708598,8,3.5,NA,NA,NA,NA,"S02 S03 S10 S11 S14","S02 S03 S10 S11 S14",4.402625536,16.52141732,2019-07-03 07:46:00
"181","Jonah35","A69-1602-17084","7/3/2019 7:48",1037.64,931.04,6.4,43.067298,-70.708612,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 07:48:00
"182","Jonah35","A69-1602-17084","7/3/2019 7:51",1037.58,930.68,6.4,43.067295,-70.708613,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S13 S14","S01 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-03 07:51:00
"183","Jonah35","A69-1602-17084","7/3/2019 7:58",1038.58,930.7,6.4,43.067295,-70.7086,14,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13","S01 S02 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-03 07:58:00
"184","Jonah35","A69-1602-17084","7/3/2019 8:01",1038.54,930.16,6.4,43.06729,-70.708601,10,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11 S14","S01 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 08:01:00
"185","Jonah35","A69-1602-17084","7/3/2019 8:04",1040.09,930.37,6.4,43.067292,-70.708582,10,3.3,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S14","S01 S05 S08 S09 S10 S14",4.402625536,16.52141732,2019-07-03 08:04:00
"186","Jonah35","A69-1602-17084","7/3/2019 8:06",1038.58,930.49,6.4,43.067293,-70.7086,13,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 08:06:00
"187","Jonah35","A69-1602-17084","7/3/2019 8:09",1038.61,930.95,6.4,43.067297,-70.7086,18,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-03 08:09:00
"188","Jonah35","A69-1602-17084","7/3/2019 8:12",1038.93,931.37,6.4,43.067301,-70.708596,13,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 08:12:00
"189","Jonah35","A69-1602-17084","7/3/2019 8:14",1038.87,931.14,6.4,43.067299,-70.708597,13,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S14","S01 S02 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-03 08:14:00
"190","Jonah35","A69-1602-17084","7/3/2019 8:17",1038.23,930.63,6.4,43.067295,-70.708605,14,2.8,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S11 S14","S01 S02 S05 S09 S11 S14",2.024732046,6.455419845,2019-07-03 08:17:00
"191","Jonah35","A69-1602-17084","7/3/2019 8:22",1038.86,930.22,6.4,43.067291,-70.708597,14,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11 S13","S01 S02 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-03 08:22:00
"192","Jonah35","A69-1602-17084","7/3/2019 8:24",1038.44,927.56,6.4,43.067267,-70.708602,9,3,NA,NA,NA,NA,"S01 S02 S05 S08 S11","S01 S02 S05 S08 S11",2.024732046,6.455419845,2019-07-03 08:24:00
"193","Jonah35","A69-1602-17084","7/3/2019 8:26",1038.66,927.64,6.4,43.067268,-70.708599,9,2.8,NA,NA,NA,NA,"S01 S05 S08 S10 S11","S01 S05 S08 S10 S11",2.024732046,6.455419845,2019-07-03 08:26:00
"194","Jonah35","A69-1602-17084","7/3/2019 8:29",1038.7,927.45,6.4,43.067266,-70.708599,18,3,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-03 08:29:00
"195","Jonah35","A69-1602-17084","7/3/2019 8:41",1035.92,925.04,6.4,43.067244,-70.708633,8,2.8,NA,NA,NA,NA,"S01 S05 S08 S09 S11","S01 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 08:41:00
"196","Jonah35","A69-1602-17084","7/3/2019 8:49",1035.13,924.24,6.4,43.067237,-70.708643,4,4.6,NA,NA,NA,NA,"S01 S05 S08 S09 S14","S01 S05 S08 S09 S14",3.34333392,12.32610668,2019-07-03 08:49:00
"197","Jonah35","A69-1602-17084","7/3/2019 8:52",1037.09,921.63,6.4,43.067214,-70.708619,5,3.1,NA,NA,NA,NA,"S01 S08 S09 S11 S14","S01 S08 S09 S11 S14",4.402625536,16.52141732,2019-07-03 08:52:00
"198","Jonah35","A69-1602-17084","7/3/2019 8:59",1039.26,925.25,6.4,43.067246,-70.708592,4,6.7,NA,NA,NA,NA,"S01 S03 S05 S08","S01 S03 S05 S08",6.060568074,19.76031318,2019-07-03 08:59:00
"199","Jonah35","A69-1602-17084","7/3/2019 9:04",1029.12,928.79,6.4,43.067278,-70.708716,7,5.8,NA,NA,NA,NA,"S01 S02 S03 S08 S09","S01 S02 S03 S08 S09",4.890255191,19.61112565,2019-07-03 09:04:00
"200","Jonah35","A69-1602-17084","7/3/2019 9:16",1034.45,932.44,6.4,43.067311,-70.708651,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 09:16:00
"201","Jonah35","A69-1602-17084","7/3/2019 9:18",1031.55,937.74,6.4,43.067359,-70.708687,1,19.3,NA,NA,NA,NA,"S01 S02 S05","S01 S02 S05",6.460998832,10.4789025,2019-07-03 09:18:00
"202","Jonah35","A69-1602-17084","7/3/2019 9:22",1036.37,934.56,6.4,43.06733,-70.708627,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-03 09:22:00
"203","Jonah35","A69-1602-17084","7/3/2019 9:24",1034.35,932.15,6.4,43.067308,-70.708652,14,2.8,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11 S14","S01 S02 S05 S09 S11 S14",2.024732046,6.455419845,2019-07-03 09:24:00
